"Index Name","Date","P/E","P/B","Div Yield %"
"NIFTY SMALLCAP 250","20 May 2021","43.75","3.27","0.62"
"NIFTY SMALLCAP 250","19 May 2021","44.43","3.26","0.62"
"NIFTY SMALLCAP 250","18 May 2021","45.38","3.24","0.62"
"NIFTY SMALLCAP 250","17 May 2021","45.11","3.20","0.63"
"NIFTY SMALLCAP 250","14 May 2021","44.84","3.16","0.64"
"NIFTY SMALLCAP 250","12 May 2021","45.71","3.19","0.63"
"NIFTY SMALLCAP 250","11 May 2021","47.18","3.22","0.63"
"NIFTY SMALLCAP 250","10 May 2021","47.04","3.19","0.63"
"NIFTY SMALLCAP 250","07 May 2021","46.89","3.14","0.64"
"NIFTY SMALLCAP 250","06 May 2021","46.91","3.12","0.64"
"NIFTY SMALLCAP 250","05 May 2021","46.60","3.10","0.64"
"NIFTY SMALLCAP 250","04 May 2021","46.47","3.08","0.65"
"NIFTY SMALLCAP 250","03 May 2021","47.41","3.10","0.64"
"NIFTY SMALLCAP 250","30 Apr 2021","48.01","3.06","0.65"
"NIFTY SMALLCAP 250","29 Apr 2021","48.15","3.07","0.65"
"NIFTY SMALLCAP 250","28 Apr 2021","42.90","3.05","0.65"
"NIFTY SMALLCAP 250","27 Apr 2021","42.62","3.02","0.66"
"NIFTY SMALLCAP 250","26 Apr 2021","42.29","2.97","0.67"
"NIFTY SMALLCAP 250","23 Apr 2021","41.97","2.94","0.67"
"NIFTY SMALLCAP 250","22 Apr 2021","43.74","2.93","0.68"
"NIFTY SMALLCAP 250","20 Apr 2021","43.42","2.91","0.69"
"NIFTY SMALLCAP 250","19 Apr 2021","43.14","2.89","0.69"
"NIFTY SMALLCAP 250","16 Apr 2021","43.76","2.94","0.68"
"NIFTY SMALLCAP 250","15 Apr 2021","43.39","2.92","0.68"
"NIFTY SMALLCAP 250","13 Apr 2021","43.53","2.93","0.68"
"NIFTY SMALLCAP 250","12 Apr 2021","42.81","2.88","0.69"
"NIFTY SMALLCAP 250","09 Apr 2021","45.25","3.04","0.65"
"NIFTY SMALLCAP 250","08 Apr 2021","45.01","3.03","0.66"
"NIFTY SMALLCAP 250","07 Apr 2021","44.54","3.00","0.66"
"NIFTY SMALLCAP 250","06 Apr 2021","43.93","2.96","0.66"
"NIFTY SMALLCAP 250","05 Apr 2021","43.46","2.92","0.66"
"NIFTY SMALLCAP 250","01 Apr 2021","44.16","2.97","0.65"
"NIFTY SMALLCAP 250","31 Mar 2021","43.30","2.91","0.67"
"NIFTY SMALLCAP 250","30 Mar 2021","42.54","2.99","1.32"
"NIFTY SMALLCAP 250","26 Mar 2021","42.01","2.95","1.34"
"NIFTY SMALLCAP 250","25 Mar 2021","41.52","2.92","1.36"
"NIFTY SMALLCAP 250","24 Mar 2021","42.33","2.97","1.33"
"NIFTY SMALLCAP 250","23 Mar 2021","43.15","3.03","1.31"
"NIFTY SMALLCAP 250","22 Mar 2021","42.85","3.01","1.31"
"NIFTY SMALLCAP 250","19 Mar 2021","42.75","3.00","1.32"
"NIFTY SMALLCAP 250","18 Mar 2021","42.56","2.99","1.32"
"NIFTY SMALLCAP 250","17 Mar 2021","43.18","3.03","1.30"
"NIFTY SMALLCAP 250","16 Mar 2021","44.16","3.10","1.28"
"NIFTY SMALLCAP 250","15 Mar 2021","44.04","3.09","1.28"
"NIFTY SMALLCAP 250","12 Mar 2021","44.37","3.12","1.27"
"NIFTY SMALLCAP 250","10 Mar 2021","44.22","3.10","1.27"
"NIFTY SMALLCAP 250","09 Mar 2021","43.75","3.07","1.29"
"NIFTY SMALLCAP 250","08 Mar 2021","44.13","3.10","1.28"
"NIFTY SMALLCAP 250","05 Mar 2021","43.83","3.08","1.29"
"NIFTY SMALLCAP 250","04 Mar 2021","44.50","3.12","1.27"
"NIFTY SMALLCAP 250","03 Mar 2021","44.08","3.09","1.28"
"NIFTY SMALLCAP 250","02 Mar 2021","43.22","3.07","1.29"
"NIFTY SMALLCAP 250","01 Mar 2021","42.72","3.03","1.31"
"NIFTY SMALLCAP 250","26 Feb 2021","41.95","2.98","1.33"
"NIFTY SMALLCAP 250","25 Feb 2021","42.34","3.01","1.31"
"NIFTY SMALLCAP 250","24 Feb 2021","41.66","2.96","1.34"
"NIFTY SMALLCAP 250","23 Feb 2021","41.14","2.92","1.35"
"NIFTY SMALLCAP 250","22 Feb 2021","40.78","2.90","1.37"
"NIFTY SMALLCAP 250","19 Feb 2021","41.18","2.92","1.35"
"NIFTY SMALLCAP 250","18 Feb 2021","41.52","2.95","1.34"
"NIFTY SMALLCAP 250","17 Feb 2021","41.17","2.92","1.35"
"NIFTY SMALLCAP 250","16 Feb 2021","41.02","2.91","1.36"
"NIFTY SMALLCAP 250","15 Feb 2021","40.55","2.91","1.36"
"NIFTY SMALLCAP 250","12 Feb 2021","40.47","2.89","1.37"
"NIFTY SMALLCAP 250","11 Feb 2021","40.60","2.90","1.37"
"NIFTY SMALLCAP 250","10 Feb 2021","40.38","2.86","1.38"
"NIFTY SMALLCAP 250","09 Feb 2021","40.40","2.85","1.39"
"NIFTY SMALLCAP 250","08 Feb 2021","41.76","2.86","1.38"
"NIFTY SMALLCAP 250","05 Feb 2021","41.56","2.81","1.41"
"NIFTY SMALLCAP 250","04 Feb 2021","41.39","2.81","1.41"
"NIFTY SMALLCAP 250","03 Feb 2021","41.28","2.77","1.43"
"NIFTY SMALLCAP 250","02 Feb 2021","40.77","2.73","1.45"
"NIFTY SMALLCAP 250","01 Feb 2021","40.42","2.70","1.47"
"NIFTY SMALLCAP 250","29 Jan 2021","40.95","2.65","1.50"
"NIFTY SMALLCAP 250","28 Jan 2021","41.33","2.65","1.49"
"NIFTY SMALLCAP 250","27 Jan 2021","41.23","2.67","1.48"
"NIFTY SMALLCAP 250","25 Jan 2021","41.51","2.67","1.48"
"NIFTY SMALLCAP 250","22 Jan 2021","41.76","2.70","1.47"
"NIFTY SMALLCAP 250","21 Jan 2021","42.15","2.72","1.46"
"NIFTY SMALLCAP 250","20 Jan 2021","43.81","2.73","1.45"
"NIFTY SMALLCAP 250","19 Jan 2021","43.85","2.72","1.46"
"NIFTY SMALLCAP 250","18 Jan 2021","42.94","2.67","1.48"
"NIFTY SMALLCAP 250","15 Jan 2021","43.80","2.72","1.45"
"NIFTY SMALLCAP 250","14 Jan 2021","44.27","2.75","1.44"
"NIFTY SMALLCAP 250","13 Jan 2021","44.18","2.74","1.44"
"NIFTY SMALLCAP 250","12 Jan 2021","44.30","2.75","1.44"
"NIFTY SMALLCAP 250","11 Jan 2021","44.17","2.74","1.44"
"NIFTY SMALLCAP 250","08 Jan 2021","44.21","2.74","1.44"
"NIFTY SMALLCAP 250","07 Jan 2021","43.90","2.72","1.45"
"NIFTY SMALLCAP 250","06 Jan 2021","43.40","2.69","1.47"
"NIFTY SMALLCAP 250","05 Jan 2021","43.51","2.70","1.47"
"NIFTY SMALLCAP 250","04 Jan 2021","43.25","2.68","1.47"
"NIFTY SMALLCAP 250","01 Jan 2021","42.69","2.65","1.49"
"NIFTY SMALLCAP 250","31 Dec 2020","41.10","2.59","1.53"
"NIFTY SMALLCAP 250","30 Dec 2020","41.01","2.59","1.53"
"NIFTY SMALLCAP 250","29 Dec 2020","40.77","2.57","1.54"
"NIFTY SMALLCAP 250","28 Dec 2020","40.77","2.57","1.54"
"NIFTY SMALLCAP 250","24 Dec 2020","40.09","2.53","1.57"
"NIFTY SMALLCAP 250","23 Dec 2020","39.79","2.51","1.58"
"NIFTY SMALLCAP 250","22 Dec 2020","38.68","2.44","1.63"
"NIFTY SMALLCAP 250","21 Dec 2020","38.33","2.42","1.64"
"NIFTY SMALLCAP 250","18 Dec 2020","40.30","2.55","1.56"
"NIFTY SMALLCAP 250","17 Dec 2020","40.45","2.56","1.56"
"NIFTY SMALLCAP 250","16 Dec 2020","40.47","2.56","1.56"
"NIFTY SMALLCAP 250","15 Dec 2020","40.08","2.53","1.57"
"NIFTY SMALLCAP 250","14 Dec 2020","40.00","2.53","1.58"
"NIFTY SMALLCAP 250","11 Dec 2020","39.68","2.51","1.59"
"NIFTY SMALLCAP 250","10 Dec 2020","39.48","2.49","1.60"
"NIFTY SMALLCAP 250","09 Dec 2020","39.73","2.51","1.59"
"NIFTY SMALLCAP 250","08 Dec 2020","39.43","2.49","1.60"
"NIFTY SMALLCAP 250","07 Dec 2020","44.33","2.54","1.59"
"NIFTY SMALLCAP 250","04 Dec 2020","43.73","2.51","1.62"
"NIFTY SMALLCAP 250","03 Dec 2020","43.51","2.50","1.62"
"NIFTY SMALLCAP 250","02 Dec 2020","43.13","2.47","1.64"
"NIFTY SMALLCAP 250","01 Dec 2020","43.00","2.47","1.64"
"NIFTY SMALLCAP 250","27 Nov 2020","42.51","2.44","1.66"
"NIFTY SMALLCAP 250","26 Nov 2020","41.46","2.38","1.70"
"NIFTY SMALLCAP 250","25 Nov 2020","41.14","2.36","1.72"
"NIFTY SMALLCAP 250","24 Nov 2020","41.55","2.38","1.62"
"NIFTY SMALLCAP 250","23 Nov 2020","41.19","2.36","1.63"
"NIFTY SMALLCAP 250","20 Nov 2020","40.51","2.32","1.66"
"NIFTY SMALLCAP 250","19 Nov 2020","40.08","2.30","1.68"
"NIFTY SMALLCAP 250","18 Nov 2020","40.08","2.30","1.68"
"NIFTY SMALLCAP 250","17 Nov 2020","51.47","2.28","1.69"
"NIFTY SMALLCAP 250","14 Nov 2020","51.33","2.27","1.70"
"NIFTY SMALLCAP 250","13 Nov 2020","50.86","2.25","1.71"
"NIFTY SMALLCAP 250","12 Nov 2020","54.65","2.23","1.73"
"NIFTY SMALLCAP 250","11 Nov 2020","52.36","2.21","1.75"
"NIFTY SMALLCAP 250","10 Nov 2020","51.87","2.19","1.76"
"NIFTY SMALLCAP 250","09 Nov 2020","55.84","2.20","1.76"
"NIFTY SMALLCAP 250","06 Nov 2020","56.32","2.19","1.76"
"NIFTY SMALLCAP 250","05 Nov 2020","56.60","2.18","1.77"
"NIFTY SMALLCAP 250","04 Nov 2020","54.99","2.14","1.80"
"NIFTY SMALLCAP 250","03 Nov 2020","54.25","2.14","1.80"
"NIFTY SMALLCAP 250","02 Nov 2020","54.09","2.14","1.81"
"NIFTY SMALLCAP 250","30 Oct 2020","53.72","2.16","1.79"
"NIFTY SMALLCAP 250","29 Oct 2020","56.14","2.16","1.79"
"NIFTY SMALLCAP 250","28 Oct 2020","57.17","2.18","1.77"
"NIFTY SMALLCAP 250","27 Oct 2020","57.42","2.20","1.76"
"NIFTY SMALLCAP 250","26 Oct 2020","58.05","2.19","1.76"
"NIFTY SMALLCAP 250","23 Oct 2020","58.68","2.24","1.73"
"NIFTY SMALLCAP 250","22 Oct 2020","59.08","2.22","1.75"
"NIFTY SMALLCAP 250","21 Oct 2020","58.00","2.20","1.76"
"NIFTY SMALLCAP 250","20 Oct 2020","57.30","2.20","1.76"
"NIFTY SMALLCAP 250","19 Oct 2020","56.82","2.20","1.76"
"NIFTY SMALLCAP 250","16 Oct 2020","56.10","2.18","1.78"
"NIFTY SMALLCAP 250","15 Oct 2020","56.38","2.15","1.80"
"NIFTY SMALLCAP 250","14 Oct 2020","57.38","2.19","1.77"
"NIFTY SMALLCAP 250","13 Oct 2020","57.33","2.18","1.77"
"NIFTY SMALLCAP 250","12 Oct 2020","57.33","2.19","1.77"
"NIFTY SMALLCAP 250","09 Oct 2020","57.72","2.20","1.76"
"NIFTY SMALLCAP 250","08 Oct 2020","57.90","2.21","1.75"
"NIFTY SMALLCAP 250","07 Oct 2020","58.07","2.22","1.75"
"NIFTY SMALLCAP 250","06 Oct 2020","58.35","2.24","1.73"
"NIFTY SMALLCAP 250","05 Oct 2020","58.03","2.22","1.73"
"NIFTY SMALLCAP 250","01 Oct 2020","57.73","2.21","1.74"
"NIFTY SMALLCAP 250","30 Sep 2020","57.29","2.20","1.76"
"NIFTY SMALLCAP 250","29 Sep 2020","57.34","2.20","1.76"
"NIFTY SMALLCAP 250","28 Sep 2020","57.48","2.20","1.75"
"NIFTY SMALLCAP 250","25 Sep 2020","55.84","2.14","1.80"
"NIFTY SMALLCAP 250","24 Sep 2020","31.76","2.01","1.81"
"NIFTY SMALLCAP 250","23 Sep 2020","32.52","2.06","1.77"
"NIFTY SMALLCAP 250","22 Sep 2020","32.52","2.06","1.77"
"NIFTY SMALLCAP 250","21 Sep 2020","33.13","2.10","1.73"
"NIFTY SMALLCAP 250","18 Sep 2020","34.44","2.18","1.67"
"NIFTY SMALLCAP 250","17 Sep 2020","33.62","2.19","1.66"
"NIFTY SMALLCAP 250","16 Sep 2020","33.91","2.20","1.65"
"NIFTY SMALLCAP 250","15 Sep 2020","32.97","2.17","1.66"
"NIFTY SMALLCAP 250","14 Sep 2020","32.30","2.15","1.68"
"NIFTY SMALLCAP 250","11 Sep 2020","30.82","2.05","1.76"
"NIFTY SMALLCAP 250","10 Sep 2020","30.76","2.05","1.76"
"NIFTY SMALLCAP 250","09 Sep 2020","30.15","2.02","1.78"
"NIFTY SMALLCAP 250","08 Sep 2020","30.58","2.05","1.76"
"NIFTY SMALLCAP 250","07 Sep 2020","30.87","2.07","1.74"
"NIFTY SMALLCAP 250","04 Sep 2020","30.84","2.06","1.74"
"NIFTY SMALLCAP 250","03 Sep 2020","31.18","2.09","1.72"
"NIFTY SMALLCAP 250","02 Sep 2020","30.98","2.09","1.65"
"NIFTY SMALLCAP 250","01 Sep 2020","30.50","2.06","1.67"
"NIFTY SMALLCAP 250","31 Aug 2020","30.20","2.06","1.68"
"NIFTY SMALLCAP 250","28 Aug 2020","31.40","2.15","1.60"
"NIFTY SMALLCAP 250","27 Aug 2020","31.49","2.16","1.60"
"NIFTY SMALLCAP 250","26 Aug 2020","31.34","2.15","1.60"
"NIFTY SMALLCAP 250","25 Aug 2020","30.98","2.13","1.62"
"NIFTY SMALLCAP 250","24 Aug 2020","30.70","2.12","1.62"
"NIFTY SMALLCAP 250","21 Aug 2020","30.15","2.09","1.65"
"NIFTY SMALLCAP 250","20 Aug 2020","29.68","2.07","1.62"
"NIFTY SMALLCAP 250","19 Aug 2020","29.52","2.07","1.60"
"NIFTY SMALLCAP 250","18 Aug 2020","29.05","2.05","1.62"
"NIFTY SMALLCAP 250","17 Aug 2020","28.68","2.02","1.64"
"NIFTY SMALLCAP 250","14 Aug 2020","27.54","2.00","1.65"
"NIFTY SMALLCAP 250","13 Aug 2020","27.53","2.01","1.64"
"NIFTY SMALLCAP 250","12 Aug 2020","27.16","2.00","1.66"
"NIFTY SMALLCAP 250","11 Aug 2020","26.79","1.99","1.66"
"NIFTY SMALLCAP 250","10 Aug 2020","26.59","1.98","1.67"
"NIFTY SMALLCAP 250","07 Aug 2020","26.76","1.96","1.69"
"NIFTY SMALLCAP 250","06 Aug 2020","26.62","1.95","1.71"
"NIFTY SMALLCAP 250","05 Aug 2020","26.35","1.93","1.72"
"NIFTY SMALLCAP 250","04 Aug 2020","26.07","1.91","1.74"
"NIFTY SMALLCAP 250","03 Aug 2020","25.61","1.89","1.76"
"NIFTY SMALLCAP 250","31 Jul 2020","25.60","1.87","1.78"
"NIFTY SMALLCAP 250","30 Jul 2020","24.69","1.85","1.80"
"NIFTY SMALLCAP 250","29 Jul 2020","25.17","1.86","1.78"
"NIFTY SMALLCAP 250","28 Jul 2020","24.81","1.86","1.78"
"NIFTY SMALLCAP 250","27 Jul 2020","24.60","1.86","1.53"
"NIFTY SMALLCAP 250","24 Jul 2020","24.62","1.87","1.51"
"NIFTY SMALLCAP 250","23 Jul 2020","24.68","1.88","1.51"
"NIFTY SMALLCAP 250","22 Jul 2020","24.23","1.86","1.52"
"NIFTY SMALLCAP 250","21 Jul 2020","24.16","1.87","1.52"
"NIFTY SMALLCAP 250","20 Jul 2020","24.02","1.86","1.52"
"NIFTY SMALLCAP 250","17 Jul 2020","23.88","1.84","1.54"
"NIFTY SMALLCAP 250","16 Jul 2020","23.40","1.82","1.56"
"NIFTY SMALLCAP 250","15 Jul 2020","23.34","1.82","1.55"
"NIFTY SMALLCAP 250","14 Jul 2020","23.36","1.82","1.55"
"NIFTY SMALLCAP 250","13 Jul 2020","23.56","1.85","1.53"
"NIFTY SMALLCAP 250","10 Jul 2020","23.53","1.85","1.53"
"NIFTY SMALLCAP 250","09 Jul 2020","23.62","1.85","1.53"
"NIFTY SMALLCAP 250","08 Jul 2020","30.03","1.84","1.54"
"NIFTY SMALLCAP 250","07 Jul 2020","30.00","1.84","1.54"
"NIFTY SMALLCAP 250","06 Jul 2020","29.73","1.83","1.55"
"NIFTY SMALLCAP 250","03 Jul 2020","29.27","1.80","1.57"
"NIFTY SMALLCAP 250","02 Jul 2020","28.77","1.80","1.58"
"NIFTY SMALLCAP 250","01 Jul 2020","28.55","1.78","1.59"
"NIFTY SMALLCAP 250","30 Jun 2020","28.24","1.77","1.60"
"NIFTY SMALLCAP 250","29 Jun 2020","27.35","1.78","1.59"
"NIFTY SMALLCAP 250","26 Jun 2020","27.65","1.80","1.57"
"NIFTY SMALLCAP 250","25 Jun 2020","-","1.55","1.50"
"NIFTY SMALLCAP 250","24 Jun 2020","-","1.54","1.51"
"NIFTY SMALLCAP 250","23 Jun 2020","130.79","1.56","1.49"
"NIFTY SMALLCAP 250","22 Jun 2020","126.57","1.54","1.51"
"NIFTY SMALLCAP 250","19 Jun 2020","108.39","1.51","1.54"
"NIFTY SMALLCAP 250","18 Jun 2020","109.66","1.49","1.56"
"NIFTY SMALLCAP 250","17 Jun 2020","114.31","1.46","1.59"
"NIFTY SMALLCAP 250","16 Jun 2020","114.16","1.46","1.60"
"NIFTY SMALLCAP 250","15 Jun 2020","116.64","1.46","1.59"
"NIFTY SMALLCAP 250","12 Jun 2020","116.24","1.45","1.60"
"NIFTY SMALLCAP 250","11 Jun 2020","95.71","1.45","1.60"
"NIFTY SMALLCAP 250","10 Jun 2020","96.80","1.47","1.58"
"NIFTY SMALLCAP 250","09 Jun 2020","96.09","1.46","1.59"
"NIFTY SMALLCAP 250","08 Jun 2020","90.41","1.47","1.57"
"NIFTY SMALLCAP 250","05 Jun 2020","89.17","1.46","1.59"
"NIFTY SMALLCAP 250","04 Jun 2020","86.16","1.42","1.64"
"NIFTY SMALLCAP 250","03 Jun 2020","87.67","1.42","1.64"
"NIFTY SMALLCAP 250","02 Jun 2020","86.55","1.40","1.66"
"NIFTY SMALLCAP 250","01 Jun 2020","84.63","1.37","1.70"
"NIFTY SMALLCAP 250","29 May 2020","76.68","1.33","1.75"
"NIFTY SMALLCAP 250","28 May 2020","75.65","1.31","1.77"
"NIFTY SMALLCAP 250","27 May 2020","71.86","1.29","1.80"
"NIFTY SMALLCAP 250","26 May 2020","71.50","1.28","1.81"
"NIFTY SMALLCAP 250","22 May 2020","70.74","1.28","1.82"
"NIFTY SMALLCAP 250","21 May 2020","71.09","1.28","1.81"
"NIFTY SMALLCAP 250","20 May 2020","61.50","1.27","1.82"
"NIFTY SMALLCAP 250","19 May 2020","60.76","1.26","1.85"
"NIFTY SMALLCAP 250","18 May 2020","60.81","1.26","1.85"
"NIFTY SMALLCAP 250","15 May 2020","62.48","1.30","1.79"
"NIFTY SMALLCAP 250","14 May 2020","62.36","1.30","1.79"
"NIFTY SMALLCAP 250","13 May 2020","62.92","1.31","1.77"
"NIFTY SMALLCAP 250","12 May 2020","61.71","1.28","1.81"
"NIFTY SMALLCAP 250","11 May 2020","61.94","1.29","1.80"
"NIFTY SMALLCAP 250","08 May 2020","59.33","1.30","1.79"
"NIFTY SMALLCAP 250","07 May 2020","58.51","1.31","1.78"
"NIFTY SMALLCAP 250","06 May 2020","58.93","1.30","1.78"
"NIFTY SMALLCAP 250","05 May 2020","58.82","1.30","1.79"
"NIFTY SMALLCAP 250","04 May 2020","59.56","1.31","1.77"
"NIFTY SMALLCAP 250","30 Apr 2020","61.58","1.36","1.71"
"NIFTY SMALLCAP 250","29 Apr 2020","61.15","1.35","1.72"
"NIFTY SMALLCAP 250","28 Apr 2020","60.60","1.33","1.74"
"NIFTY SMALLCAP 250","27 Apr 2020","60.17","1.33","1.75"
"NIFTY SMALLCAP 250","24 Apr 2020","59.68","1.31","1.77"
"NIFTY SMALLCAP 250","23 Apr 2020","60.83","1.34","1.73"
"NIFTY SMALLCAP 250","22 Apr 2020","60.03","1.32","1.76"
"NIFTY SMALLCAP 250","21 Apr 2020","59.76","1.32","1.77"
"NIFTY SMALLCAP 250","20 Apr 2020","61.99","1.36","1.70"
"NIFTY SMALLCAP 250","17 Apr 2020","61.58","1.35","1.72"
"NIFTY SMALLCAP 250","16 Apr 2020","59.79","1.31","1.77"
"NIFTY SMALLCAP 250","15 Apr 2020","58.60","1.29","1.80"
"NIFTY SMALLCAP 250","13 Apr 2020","57.98","1.27","1.82"
"NIFTY SMALLCAP 250","09 Apr 2020","58.22","1.28","1.81"
"NIFTY SMALLCAP 250","08 Apr 2020","56.29","1.24","1.88"
"NIFTY SMALLCAP 250","07 Apr 2020","55.35","1.22","1.91"
"NIFTY SMALLCAP 250","03 Apr 2020","53.49","1.18","1.97"
"NIFTY SMALLCAP 250","01 Apr 2020","54.09","1.19","1.95"
"NIFTY SMALLCAP 250","31 Mar 2020","54.62","1.20","1.93"
"NIFTY SMALLCAP 250","30 Mar 2020","52.91","1.16","2.00"
"NIFTY SMALLCAP 250","27 Mar 2020","54.17","1.19","1.95"
"NIFTY SMALLCAP 250","26 Mar 2020","53.69","1.18","1.97"
"NIFTY SMALLCAP 250","25 Mar 2020","51.89","1.14","2.04"
"NIFTY SMALLCAP 250","24 Mar 2020","50.63","1.11","2.09"
"NIFTY SMALLCAP 250","23 Mar 2020","51.12","1.12","2.07"
"NIFTY SMALLCAP 250","20 Mar 2020","58.37","1.28","1.81"
"NIFTY SMALLCAP 250","19 Mar 2020","57.08","1.26","1.85"
"NIFTY SMALLCAP 250","18 Mar 2020","61.58","1.34","1.73"
"NIFTY SMALLCAP 250","17 Mar 2020","65.57","1.43","1.62"
"NIFTY SMALLCAP 250","16 Mar 2020","67.10","1.46","1.58"
"NIFTY SMALLCAP 250","13 Mar 2020","70.95","1.55","1.50"
"NIFTY SMALLCAP 250","12 Mar 2020","70.48","1.54","1.51"
"NIFTY SMALLCAP 250","11 Mar 2020","77.32","1.69","1.37"
"NIFTY SMALLCAP 250","09 Mar 2020","77.95","1.69","1.37"
"NIFTY SMALLCAP 250","06 Mar 2020","81.76","1.77","1.31"
"NIFTY SMALLCAP 250","05 Mar 2020","83.69","1.82","1.28"
"NIFTY SMALLCAP 250","04 Mar 2020","83.32","1.81","1.28"
"NIFTY SMALLCAP 250","03 Mar 2020","84.64","1.84","1.26"
"NIFTY SMALLCAP 250","02 Mar 2020","83.67","1.82","1.28"
"NIFTY SMALLCAP 250","28 Feb 2020","84.63","1.84","1.26"
"NIFTY SMALLCAP 250","27 Feb 2020","87.99","1.91","1.21"
"NIFTY SMALLCAP 250","26 Feb 2020","88.87","1.93","1.20"
"NIFTY SMALLCAP 250","25 Feb 2020","92.39","1.94","1.19"
"NIFTY SMALLCAP 250","24 Feb 2020","92.65","1.95","1.19"
"NIFTY SMALLCAP 250","20 Feb 2020","102.63","1.98","1.17"
"NIFTY SMALLCAP 250","19 Feb 2020","102.22","1.97","1.17"
"NIFTY SMALLCAP 250","18 Feb 2020","100.86","1.95","1.19"
"NIFTY SMALLCAP 250","17 Feb 2020","101.37","1.96","1.18"
"NIFTY SMALLCAP 250","14 Feb 2020","95.50","1.98","1.17"
"NIFTY SMALLCAP 250","13 Feb 2020","95.94","1.98","1.17"
"NIFTY SMALLCAP 250","12 Feb 2020","88.29","1.98","1.17"
"NIFTY SMALLCAP 250","11 Feb 2020","88.77","1.99","1.17"
"NIFTY SMALLCAP 250","10 Feb 2020","91.33","1.99","1.17"
"NIFTY SMALLCAP 250","07 Feb 2020","91.92","2.00","1.16"
"NIFTY SMALLCAP 250","06 Feb 2020","94.02","1.99","1.16"
"NIFTY SMALLCAP 250","05 Feb 2020","94.51","1.98","1.17"
"NIFTY SMALLCAP 250","04 Feb 2020","95.95","1.96","1.18"
"NIFTY SMALLCAP 250","03 Feb 2020","87.11","1.93","1.20"
"NIFTY SMALLCAP 250","01 Feb 2020","86.40","1.93","1.20"
"NIFTY SMALLCAP 250","31 Jan 2020","88.63","1.98","1.17"
"NIFTY SMALLCAP 250","30 Jan 2020","88.68","1.97","1.16"
"NIFTY SMALLCAP 250","29 Jan 2020","90.58","1.99","1.15"
"NIFTY SMALLCAP 250","28 Jan 2020","90.81","2.01","1.17"
"NIFTY SMALLCAP 250","27 Jan 2020","90.14","2.03","1.14"
"NIFTY SMALLCAP 250","24 Jan 2020","51.84","2.03","1.14"
"NIFTY SMALLCAP 250","23 Jan 2020","51.62","2.02","1.15"
"NIFTY SMALLCAP 250","22 Jan 2020","51.40","2.00","1.16"
"NIFTY SMALLCAP 250","21 Jan 2020","51.69","2.01","1.15"
"NIFTY SMALLCAP 250","20 Jan 2020","53.32","2.01","1.15"
"NIFTY SMALLCAP 250","17 Jan 2020","54.56","2.02","1.15"
"NIFTY SMALLCAP 250","16 Jan 2020","54.35","2.01","1.15"
"NIFTY SMALLCAP 250","15 Jan 2020","52.29","2.00","1.16"
"NIFTY SMALLCAP 250","14 Jan 2020","51.80","1.98","1.17"
"NIFTY SMALLCAP 250","13 Jan 2020","52.21","1.97","1.18"
"NIFTY SMALLCAP 250","10 Jan 2020","51.71","1.95","1.19"
"NIFTY SMALLCAP 250","09 Jan 2020","51.37","1.94","1.20"
"NIFTY SMALLCAP 250","08 Jan 2020","50.43","1.90","1.22"
"NIFTY SMALLCAP 250","07 Jan 2020","50.44","1.90","1.22"
"NIFTY SMALLCAP 250","06 Jan 2020","49.84","1.88","1.23"
"NIFTY SMALLCAP 250","03 Jan 2020","50.81","1.92","1.21"
"NIFTY SMALLCAP 250","02 Jan 2020","50.70","1.91","1.21"
"NIFTY SMALLCAP 250","01 Jan 2020","49.89","1.88","1.23"
"NIFTY SMALLCAP 250","31 Dec 2019","49.53","1.87","1.24"
"NIFTY SMALLCAP 250","30 Dec 2019","49.30","1.82","1.25"
"NIFTY SMALLCAP 250","27 Dec 2019","48.90","1.81","1.26"
"NIFTY SMALLCAP 250","26 Dec 2019","49.11","1.77","1.26"
"NIFTY SMALLCAP 250","24 Dec 2019","55.10","1.74","1.27"
"NIFTY SMALLCAP 250","23 Dec 2019","55.08","1.74","1.27"
"NIFTY SMALLCAP 250","20 Dec 2019","55.08","1.73","1.27"
"NIFTY SMALLCAP 250","19 Dec 2019","55.04","1.73","1.27"
"NIFTY SMALLCAP 250","18 Dec 2019","55.04","1.73","1.27"
"NIFTY SMALLCAP 250","17 Dec 2019","55.03","1.73","1.27"
"NIFTY SMALLCAP 250","16 Dec 2019","54.65","1.72","1.28"
"NIFTY SMALLCAP 250","13 Dec 2019","62.27","1.72","1.28"
"NIFTY SMALLCAP 250","12 Dec 2019","61.75","1.71","1.29"
"NIFTY SMALLCAP 250","11 Dec 2019","61.42","1.70","1.30"
"NIFTY SMALLCAP 250","10 Dec 2019","61.59","1.70","1.29"
"NIFTY SMALLCAP 250","09 Dec 2019","62.16","1.72","1.28"
"NIFTY SMALLCAP 250","06 Dec 2019","62.49","1.73","1.27"
"NIFTY SMALLCAP 250","05 Dec 2019","63.14","1.75","1.26"
"NIFTY SMALLCAP 250","04 Dec 2019","63.06","1.75","1.26"
"NIFTY SMALLCAP 250","03 Dec 2019","62.83","1.74","1.26"
"NIFTY SMALLCAP 250","02 Dec 2019","63.34","1.76","1.25"
"NIFTY SMALLCAP 250","29 Nov 2019","63.80","1.77","1.25"
"NIFTY SMALLCAP 250","28 Nov 2019","63.35","1.75","1.25"
"NIFTY SMALLCAP 250","27 Nov 2019","62.96","1.74","1.26"
